text;label
"Cain Velasquez's profile at the National Wrestling Hall of Fame, su wrestlinghalloffame.org. (archiviato dall'url originale il 6 luglio 2010).
";it
"""West Coast Reggae Group Stick Figure Debuts First-Ever Music Video for 'Fire on the Horizon' Track: Exclusive Premiere"". Billboard. November 10, 2015.
";en
"After a few months Hearst provided information, not on oath (sworn testimony could have been used to convict her) of SLA activities to the authorities. A bomb exploded at Hearst Castle in February. After Hearst testified that Wolfe had raped her, Emily Harris gave a magazine interview from prison alleging Hearst retaining a trinket given to her by Wolfe was an indication that she had been in a romantic relationship with him. Hearst said she had kept the stone carving because it seemed to be a pre Columbian artifact of archeological significance. Harris's interpretation was used by the prosecutor James L. Browning Jr., and some jurors later said they regarded the carving, which Browning waved in front of them, as powerful evidence that Hearst was lying.
";en
"Un giorno, alcuni rappresentanti degli Yōkai Taijiya, ovvero il gruppo degli sterminatori di demoni al quale, tra gli altri, appartenevano anche Sango e Kohaku, affidarono alla famosa sacerdotessa Kikyo la protezione della Sfera dei Quattro Spiriti (四魂の玉 Shikon no Tama?). Gli sterminatori erano certi che solo una miko di grande purezza e potere sarebbe stata in grado di purificare e proteggere il gioiello da un uso sbagliato. Il destino di Kikyo divenne così trascorrere la propria vita a proteggere questa Sfera e ad evitare che cadesse nelle mani sbagliate, poiché in tal caso le forze maligne ed il caos avrebbero preso il controllo e danneggiato l'intera comunità.
";it
"Los bitardos utilizan una faluche, que es una gorra tradicional de los estudiantes de Francia, con cierto diseño y códigos característicos. El faluche de los dignatarios bitardos está decorado con un chevrón. Junto con esta gorra, los bitardos se ponen una capa cuyo color es indicativo de su rango dentro de la Orden.
";es
"El General empieza a controlar al Gigantor gracias al doctor Chen, pero uno de sus secuaces se rebela, Khan, el robot que ahbía atacado a Marty en la torre de Hierro. dice al general que el gigantor es un arma indigna e intenta atacar al doctor Chen, pero el General lo destruye.
";es
"Die Betriebsführung lag bis 1928 in den Händen der Betriebsabteilung Stuttgart der Westdeutschen Eisenbahn-Gesellschaft in Köln und ging dann durch deren Fusion mit der AG für Verkehrswesen auf die Vereinigten Kleinbahnen AG über. Seit 1. Juli 1933 führt die HzL ihren Betrieb selbst. Sitz der Verwaltung ist Hechingen.
";de
"La temperatura media annua cittadina (stazione meteo di Central Park, medie 1961-1990), intorno ai 13 °C, oscilla su base mensile fra i circa 0 °C di gennaio (mese più freddo) e i circa 25 °C di luglio (mese più caldo); la forte continentalità del clima fa sì che i valori termici estremi registrati abbiano una ""forbice"" molto maggiore, andando dai −26,1 °C ai 41,7 °C. Per quanto riguarda le precipitazioni, New York è una città piuttosto umida, con una media annua di 1.200 mm; la loro distribuzione è abbastanza regolare e non si individuano nel corso dell'anno stagioni marcatamente piovose o secche. Si osserva un massimo molto poco accentuato nei mesi di maggio, luglio e novembre, ed un minimo altrettanto poco sensibile in gennaio e febbraio. La nevosità media annua è intorno ai 71 cm.
";it
"Nel dicembre 2013, la Rogers Communications annunciò un contratto di 10 anni sul nome della nuova arena, che si sarebbe poi chiamata Rogers Place. L'impianto di Edmonton diventa così il quarto edificio canadese contrassegnato dal nome Rogers dopo il Rogers Centre di Toronto, la Rogers Arena di Vancouver e il Rogers K-Rock Center di Kingston.
";it
"A prática da Antiguidade não pode ser caracterizada como heráldica no senso mais estrito da palavra, embora esteja em sua raiz e em essência almeje os mesmos objetivos. Como hoje é conhecida, a heráldica se articulou lentamente na Europa medieval, consolidando-se em torno do século XII, padronizando usos regionais diferenciados através de uma série de regras que no geral ainda se mantém em vigor, servindo como um identificador de pessoas, famílias, lugares, nações, e expondo publicamente conquistas, ideologias, valores, dignidades, pertencimentos e ligações de parentesco. Da mesma forma, povos indígenas de várias partes do mundo, bem como culturas muito antigas e sofisticadas como a japonesa e a árabe, desenvolveram sistemas de simbolismos visuais que de muitas maneiras são comparáveis à heráldica europeia, tanto nas formas de codificação da linguagem como no uso e na ampla difusão, mas produzindo emblemas e signos que para os ocidentais parecem decididamente exóticos e não-familiares.
";pt
"O Hospital Geriátrico e de Convalescentes D. Pedro II situado na Avenida Guapira nº 2.674, faz parte da Irmandade da Santa Casa de Misericórdia de São Paulo, foi fundado em 1885 com o nome de Asilo de Medicina Municipal (Asilo dos Inválidos, como era conhecido popularmente) no Sítio Guapira atual bairro do Jaçanã.
";pt
"O Alto Acre foi fundado no dia 31 de março de 2009, criado para representar os municípios da região do Alto Acre (Capixaba, Assis Brasil, Brasiléia, Epitaciolândia e Xapuri). No entanto, uniformes, distintivo e cores oficiais só foram determinados no ano seguinte, quando o clube adquiriu o status de ""clube profissional"" e garantiu sua participação na primeira divisão do Campeonato Acriano. Terminou em quinto lugar.
";pt
"A canção até agora única que já recebeu críticas positivas universalmente. Pitchfork Media deu à canção uma revisão positiva, uma avaliação a faixa [8 dos 10 possíveis] e dizendo: ""Acapella"" é um bom, Donna Summer estilo faixa com Kelis como uma rainha electro gelada, um abraço de robótica metronomic felicidade da casa. About.com 's ""Dance Music"" revista a faixa favorável, chamando a canção ""Majesty"" e nomeou-o seu ""Song of the Day"". Entertainment Weekly chamou a canção uma ""delícia, pista de dança penas"" e colocou a música no seu ""O MustList"" para 2010, enquanto Billboard Magazine adicionou a música para o seu Best Bits 2010 do ""anúncio"". Nick Levine da Digital Spy foi mais do que impressionado com a música. Ele disse: ""Will.i.am tem sido um menino ocupado ultimamente, mas qual é a melhor coisa que ele fez por nós - o novo single de Usher ['OMG']? Nah. ""Meet Me Halfway""? Hmm ... talvez. assinatura Kelis ... Bingo! Dizemos isto porque ""Acapella"" é possivelmente a fatia mais sublime do pop clube vamos ouvir todo o ano. Sobre bate-bate banheira ... Kelis proporciona uma homenagem sincera a seu filho bebê, Knight . ""Before you my whole life was acapella,"" ela jorra sobre o coro quase hinário, ""Before you my whole life was acapella,"". O resultado é tão edificante, tão cheio de energia e emoção, ela não apenas faz você querer dançar - isso faz você querer dançar com todo mundo que é um pouco especial para você.
";pt
"Der Steinhügel ist seiner meisten Steine beraubt. Er war ursprünglich ungefähr 14 m lang. Der Eingang zur Kammer liegt zwischen zwei hohen Steinen in der Mitte der konkaven Fassade, deren acht große Steine erhalten sind. Die Galerie ist in drei Kammern unterteilt, ihre Seitenwände sich schuppenartig überlappen. Die erneute Ausgrabung von 1961 offenbarte auf dem Vorhof drei dicke Schichten mit Belegen von Feuern und die Radiocarbondaten verweisen darauf, dass der Vorplatz der Anlage etwa 1000 Jahre lang, vom Anfang des 4. Jahrtausends v. Chr. an verwendet wurde. Die frühere Ausgrabung der Kammer ergab einige Stücke Töpferware und einige Abschläge von Arran pitchstone, einem vulkanischen glasartigen Gestein. Die Bestattungen hatten sich im sauren Boden aufgelöst.
";de
"Hay una diferencia en las tasas de divorcio observadas entre los distintos tipos de matrimonios arreglados. Las tasas de divorcio en los países islámicos con matrimonios consanguíneos arreglados, como Arabia Saudita, Turquía, Egipto, Qatar, Jordania es de entre 20% a 35%,[123]​ en contraste con el menos del 10% de las tasas de divorcio en matrimonios arreglados no consanguíneos entre los Amish, hindúes y judíos ortodoxos.
";es
"Desde antes incluso de su retirada, Vlade Divac ha formado parte de la estructura de diversos clubes de baloncesto. A finales de 2000 se convirtió en presidente del Partizan de Belgrado, aunque debido a su ocupación como jugador en la NBA, fue su compatriota, amigo y vicepresidente del equipo, Predrag Danilović, quien se hizo cargo en la práctica de las riendas de la escuadra. Además, después de dar por finiquitada su carrera como jugador, el ya ex pivot trabajó como scout para los Lakers durante un año.
";es
"Nel 2002 è protagonista della commedia romantica 40 giorni & 40 notti e nel 2003 nella commedia poliziesca Hollywood Homicide al fianco di Harrison Ford. Nel 2004 è protagonista del drammatico Appuntamento a Wicker Park di Paul McGuigan. Nel 2005 recita nel kolossal di Robert Rodriguez, Sin City, al fianco di star del calibro di Bruce Willis, Mickey Rourke, Clive Owen, Benicio del Toro, Brittany Murphy e Jessica Alba. Sempre nel 2005 recita il ruolo di un ragazzo con la sindrome di Asperger nella commedia romantica Crazy in Love.
";it
"Miller est utilisé comme receveur réserviste par les équipes dont il porte les couleurs. Il n'a jamais disputé plus de 39 parties dans une même saison et a fait de fréquents séjours dans les ligues mineures depuis ses premiers matchs joués dans les majeures.
";fr
"Le kabupaten de Pontianak, en indonésien Kabupaten Pontianak, est un kabupaten d'Indonésie situé dans la province du Kalimantan occidental. Son chef-lieu est Mempawah.
";fr
"Contrairement aux compagnies de théâtre baroque, celles de commedia dell’arte employaient des actrices professionnelles, au lieu de faire interpréter les rôles féminins par des hommes, ce qui est le cas chez Shakespeare, par exemple, qui s'était inspiré de la Commedia dans La Nuit des rois et dans La Comédie des erreurs. Les troupes de commedia dell’arte étaient généralement composées de trois femmes et sept hommes, les plus riches ayant un « poète maison ».
";fr
"MARTINS, João; BRION, Madalena; SOUSA, Miguel; et al. (1996). O Caminho de Ferro Revisitado. O Caminho de Ferro em Portugal de 1856 a 1996. Lisboa: Caminhos de Ferro Portugueses. 446 páginas !CS1 manut: Uso explícito de et al. (link) !CS1 manut: Nomes múltiplos: lista de autores (link)
";pt
"3 Gündüz, 4 Granit, 5 Seldüz, 6 Demir, 7 Uras, 8 Sevin, 9 Gülçelik, 10 Barokas, 11 Partener, 12 Göreç, 13 Yalım, 14 Diyarbakırlı, All. Samim GöreçFIBA EuroBasket 1955
";it
"The film introduces a romance involving Wyatt Earp and a fictional character (based on Lottie Deno) which played no factor in the actual gunfight nor did anything to advance the film's plot.
";en
"Für die sechs Zaubertiere beginnt eine gefahrvolle Reise durch die nächtliche Stadt, um zu Martha Miller zu kommen. Doch ein paar Blechspielzeuge unter Führung der Marionette Rex wollen die Reisenden vernichten.
";de
"Em 2007 o site foi indicado ao Prêmio Toddy de Música Independente (na categoria ""Veículo Online"") oferecido pela revista Dynamite com o patrocínio da Toddy e ficou em 2º lugar e em 2008 o site foi indicado ao Prêmio Dynamite de Música Independente oferecido pela revista Dynamite.
";pt
"Gemeinde Bernterode (Hrsg.): Bernterode im Eichsfeld. Unser Dorf und seine Menschen in Vergangenheit und Gegenwart. Heiligenstadt 1999, S. 112.
";de
"Romanzi e racconti, 3 voll., introduzione e nota bio-bibliografica di Claudio Magris, traduzioni di Carlo Pinelli, Alberto Spaini, Giorgio Vigolo, Einaudi, Torino, 1969.
";it
"Schloss war eine der ersten Künstler, die von Canon eine 8-mm-Video-Kamera zum Experimentieren zur Verfügung gestellt bekam. Mit der Kamera entwarf sie ein Reisebericht Videoformat ""Sun Daze Away"", das 1989 auf der Central Park’s Sommerbühne in Europa and Asien gezeigt wurde. Ab 1990 arbeitete Schloss als Produzentin und Regisseurin für die Video Dokumentation ""FromKepler2Cyberspace"", ausgeführt mit einer Hi8 Ausstattung von Sony. Diese Dokumentation stellt Pioniere künstlicher Intelligenz und virtueller Realität, wie z.B. Dr. Marvin Minsky, John Perry Barlow, Timothy Leary, William Gibson und Jaron Lanier vor. Zur gleichen Zeit filmte Schloss eine Serie von Interviews mit John Cage die sie der Serie ""Windows of Chance/Change"" zufügte. Nickelodeon strahlte ihr Video-Kunst-Projekt für Kinder, das ""Alphabet"" aus und beauftragte sie 1989 fünfzehn Live-Videos für die Zeichentrick-Serie ""Eureeka's Castle"" zu produzieren. Diese gewannen den Cable-ACE-Award.
";de
